i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0675404800000008	125991.21328272886	-1.6250261060000002e-06	0.023768733577320001	16.946999999999999	32195.758847500001	-1.4949736065e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	1	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0473676800000007	83051.293273802905	-1.8977593580000002e-06	0.0232337550573	11.965	32195.758847500001	-1.7677468820000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	2	23.069489826272299	230.694898262723	3516521336.7407532	20926472.141899794	396000000	81736823.684287012	0.036806916881422333	0.002951263658498582	0.0010482871252532157	7.1028428800000007	79702.03051992612	-1.9019565400000001e-06	0.023695326118320002	12.007	32195.758847500001	-1.7719054760000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	3	8.3214941755909209	83.214941755909209	2636790528.1565228	10653213.264697094	211091816.53937742	35232272.097606421	0.024600248106486231	0.0025222845541186811	0.00072174095244335965	7.0514022400000007	106954.61332808607	-2.159152853e-06	0.024283223405220003	17.115000000000002	32195.758847500001	-2.0290421965000003e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	4	6.6405586930662599	66.405586930662594	2683898663.7642365	29402298.193715144	396000000	125416631.99210624	0.018125226411582315	0.0023392843672285914	0.0018428442373547317	7.029212160000001	106351.74796032901	-2.1642409305000002e-06	0.023714912340120003	17.541	32195.758847500001	-2.034126149e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	5	5.5199459493714782	55.199459493714784	2715303781.7134504	12927988.063004423	287413516.96456563	48534857.028611556	0.031338068937815107	0.0028086585142259447	0.00076343408604486406	7.060480000000001	109200.6492476432	-2.4426599780000002e-06	0.024543612251100001	20.260999999999999	32195.758847500001	-2.3125641550000002e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	6	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0413158400000011	98455.603434485325	-2.4437051375000001e-06	0.024193666305240003	21.343	32195.758847500001	-2.3136501630000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	7	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0392985600000006	101567.93235944235	-2.6424338819999998e-06	0.024007021709820001	18.216999999999999	32195.758847500001	-2.5121971435000003e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	8	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0009702400000009	101266.82098280136	-2.6444889844999998e-06	0.023739700845540002	19.707000000000001	32195.758847500001	-2.5144661465000002e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	9	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.1008256000000003	105308.31795108445	-2.8084875995000001e-06	0.023949332275560002	14.655000000000001	32195.758847500001	-2.6783586720000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	10	2.9783493043695026	29.783493043695024	2786531904.778017	1780948.7808320336	41246518.367270343	5048091.9369523488	0.088641910304163213	0.0076583293548751537	3.9501145878374471e-05	7.0463590400000005	104996.63667436395	-2.8089266865000001e-06	0.024042809889720001	16.170999999999999	32195.758847500001	-2.6789167514999999e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	11	2.8141474421806767	28.141474421806766	2791133654.0250568	2136382.516533284	46183903.842729822	6059769.9340949543	0.0876453881593523	0.0081135705891058636	4.332804244112941e-05	7.0665318400000006	111913.73900326189	-2.948669911e-06	0.024083005786980003	14.925000000000001	32195.758847500001	-2.8186837690000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	12	2.6876811462886598	26.8768114628866	2794677865.8515205	1438766.33787128	24957434.330383975	4071254.9646635316	0.11425176378868619	0.013174136116358157	1.8549681301109985e-05	7.0786355200000006	104929.96819816483	-2.9495552515000002e-06	0.023635445904660001	20.222999999999999	32195.758847500001	-2.8194221990000002e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	13	2.6851505887887961	26.85150588788796	2794748784.6030765	1262470.3632723819	19792959.364372347	3571454.1380992178	0.13984556566928266	0.017839999648523477	1.1470184551364961e-05	7.0806528000000011	115207.73903784688	-3.0335390140000001e-06	0.023965105887240001	21.423000000000002	32195.758847500001	-2.9034774615000003e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	14	nan	nan	nan	nan	25588760.763787463	72380096.894296512	0.59999999999999998	3.948328158141877	3.4456502301994038e-06	7.0715750400000008	115918.30608644718	-3.0339040655000003e-06	0.023873017946580002	23.669	32195.758847500001	-2.9037290810000002e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	15	nan	nan	nan	nan	22822566.928584538	136163507.4869732	0.59999999999999998	7.9445812922279311	3.2830524920666835e-06	7.0150912000000005	101570.88192951788	-3.1019144914999998e-06	0.02480308227756	24.449000000000002	32195.758847500001	-2.9716553679999997e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	16	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.9999616000000007	103700.71172961862	-3.1013648764999999e-06	0.023545529124480002	22.975000000000001	32195.758847500001	-2.9712330724999999e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	17	2.994612205385355	29.94612205385355	2786076137.7635217	2588024.0334997703	42128538.243693613	7336004.6473172428	0.079614643324840598	0.0097863144417223123	4.4736126328229832e-05	7.0241689600000008	105864.05370294508	-3.1402815729999998e-06	0.023988864399360002	23.292999999999999	32195.758847500001	-3.0102175290000004e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	18	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0342553600000004	105269.13825317823	-3.1418663705000003e-06	0.023506598647560002	23.437000000000001	32195.758847500001	-3.0117895334999999e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	19	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0160998400000008	112581.77876784603	-3.1507829485000001e-06	0.023413009859520002	21.925000000000001	32195.758847500001	-3.0207667710000002e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	20	4.172563437075981	41.725634370759806	2986935888.5388865	3319173.6732709231	70887983.009517133	9479851.6084625274	0.071252505645245573	0.0066858218591462392	8.1455854024459128e-05	7.0705664000000006	112875.2570656857	-3.1512423030000002e-06	0.0238451460009	24.131	32195.758847500001	-3.0211729350000002e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	21	4.3289887353175249	43.289887353175246	2991319699.9573784	3712282.6358180945	75749590.441681191	10624100.144104736	0.06985085600612298	0.0068627504439368759	8.9146953445376676e-05	7.0352640000000006	111970.21177883302	-3.1363854610000003e-06	0.024094502474100003	21.539000000000001	32195.758847500001	-3.0063298595000005e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
