i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	11.321981086181022	113.21981086181023	2552702027.5907822	529660.16721311409	45396128.99274677	1507346.7444192602	0.19974745990075235	0.0046670721871610111	1.5736995930087145e-05	5.0355462399999977	157808.3016471318	-7.0227379750000001e-07	0.02530415276418	12.987	32134.897381250001	-5.5203073199999996e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	1	11.474986805702475	114.74986805702474	2548414049.7005501	517705.28093592275	41539461.936647378	1470117.5707058462	0.2046354665451352	0.0051050474480926426	1.404215063068932e-05	6.0149043199999968	158121.55096758055	-8.3571162400000013e-07	0.023410040862960002	8.5129999999999999	32134.897381250001	-6.8581492649999995e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	2	11.535522739856086	115.35522739856086	2546717533.0734129	636449.3789650189	47227291.049980357	1810540.4056205663	0.20403613657785244	0.005505965858839946	1.62812827849727e-05	6.0342655999999968	152930.12624436029	-8.3730906600000008e-07	0.024363821198400002	8.0670000000000002	32134.897381250001	-6.8711831099999999e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	3	11.749683232301257	117.49683232301257	2540715695.6294384	436289.59215239889	37910817.53388615	1237773.7507155347	0.22021639945747074	0.00507194683875081	1.2439600746702603e-05	4.9823027199999972	144914.71927261786	-9.1353660200000002e-07	0.024785830707240001	8.0050000000000008	32134.897381250001	-7.6340229349999998e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	4	11.779535177503607	117.79535177503607	2539879096.3087826	465073.77329407464	38611698.405131146	1319656.2452907118	0.21656788021889339	0.0052206609207455651	1.2774897226812508e-05	6.0439462399999968	147378.21360899473	-9.1550542599999995e-07	0.024505973353080003	7.5830000000000002	32134.897381250001	-7.6488295399999997e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	5	11.848829672833569	118.48829672833568	2537937121.4282422	589061.06329414831	42427528.061793178	1673166.2915172628	0.21888019012285809	0.0060832932631190058	1.3665293942417673e-05	6.0149043199999968	152244.98201161751	-9.7683730100000001e-07	0.02458721857062	7.3550000000000004	32134.897381250001	-8.2673142200000002e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	6	11.820965850474909	118.20965850474909	2538718003.7023492	496504.38997349492	44129382.183262944	1410990.8824077498	0.208723551575873	0.0047014526433354761	1.5448310575375312e-05	6.052013439999997	141725.89147455702	-9.7812509300000008e-07	0.02432946192984	8.3930000000000007	32134.897381250001	-8.279904545e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	7	11.867216422572035	118.67216422572035	2537421833.6560049	821334.1815551545	51054082.311180063	2339861.6981927981	0.20566880118576517	0.006627336908811547	1.8045653901905141e-05	6.0310387199999971	143178.32136219487	-1.0248828755000001e-06	0.024678168613920002	6.4910000000000005	32134.897381250001	-8.7480223049999996e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	8	11.861371220498958	118.61371220498958	2537585645.1614289	864223.29476273665	55761461.258387573	2467119.2375751669	0.21565722956349698	0.0066975049861479089	1.8783540399707435e-05	6.1004166399999971	143378.40374128945	-1.0264157255000002e-06	0.0246920947773	5.9270000000000005	32134.897381250001	-8.7624882400000005e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	9	11.782995390520162	117.82995390520162	2539782124.0063295	670522.98947659507	47181244.758988999	1907445.3255028429	0.21186049832155099	0.0060290466863834047	1.6434736097094356e-05	6.1149375999999966	138935.02363785371	-1.0603693870000001e-06	0.024549877226220002	5.2830000000000004	32134.897381250001	-9.10319762e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	10	11.792056360481125	117.92056360481125	2539528190.7613621	532747.49548402952	43682162.103972241	1513776.2675050993	0.21931697417867052	0.005354790005978007	1.4455357747287829e-05	5.9987699199999973	143649.61675342941	-1.058087536e-06	0.0245565770874	3.8090000000000002	32134.897381250001	-9.0800673150000004e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	11	11.805368139264447	118.05368139264446	2539155128.8047171	467216.52931561589	39255625.599955112	1325946.5631959515	0.21836932393983682	0.0052017656304002065	1.2966455823850076e-05	6.0503999999999971	145437.49173608364	-1.0853772105000001e-06	0.024422364055680001	3.8650000000000002	32134.897381250001	-9.3529152200000002e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	12	11.798445460148789	117.9844546014879	2539349136.5521526	474138.89144018985	38825255.231628641	1345450.0342963948	0.21543996632825441	0.0052656359484116039	1.3051628711410498e-05	6.0568537599999965	144259.71545992891	-1.0842380229999999e-06	0.024571820988240001	2.851	32134.897381250001	-9.3412506000000004e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	13	11.79508335681073	117.9508335681073	2539443359.3356104	577774.42200452066	45230519.105190486	1642517.0854263022	0.21808971738447855	0.0055777372972669248	1.4705364506237894e-05	6.0471731199999974	150501.06586000969	-1.0966951545e-06	0.024353835168120001	3.915	32134.897381250001	-9.464915625e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	14	11.768916819796857	117.68916819796857	2540176675.2700105	490381.08730062837	42095555.551938623	1392746.48203871	0.21196471647736773	0.0049427928079125135	1.4459675953322238e-05	6.0439462399999968	142733.73152968357	-1.0967856295e-06	0.025043031478620002	4.1109999999999998	32134.897381250001	-9.467731790000001e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	15	11.763597999836305	117.63597999836306	2540325734.9421868	636424.97749338823	45755767.974358417	1809562.0069964421	0.21390250388718579	0.0059570133944125475	1.550595702635874e-05	6.0213580799999971	143999.57426215723	-1.1050616115000002e-06	0.024501752015460003	3.0529999999999999	32134.897381250001	-9.5496519250000006e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	16	11.771570949190554	117.71570949190554	2540102293.4221058	639767.51345648069	47757330.039141044	1820321.81466564	0.21689266056044837	0.0058183399629309516	1.5878040807213592e-05	6.1068703999999974	145510.7021757004	-1.1088230285000001e-06	0.024797814597540001	3.879	32134.897381250001	-9.5866978900000002e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	17	11.717692319344509	117.17692319344509	2541612239.4179707	752731.6735864653	48975445.132686511	2142691.2484742291	0.21127386715277871	0.0065030729162690315	1.6730942501290701e-05	6.0681478399999973	145252.22905577731	-1.1165510125000002e-06	0.02469212420568	2.9769999999999999	32134.897381250001	-9.6643906150000005e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	18	11.716984055188643	117.16984055188644	2541632088.4866872	667393.5236708537	48126417.885424115	1899179.404531531	0.22180309198192438	0.006159562073455113	1.5890448019638504e-05	6.0197446399999972	141077.57899843412	-1.1200334695e-06	0.025101381416520002	2.7290000000000001	32134.897381250001	-9.6995358900000013e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	19	11.731450162478991	117.31450162478991	2541226676.5294561	498661.14917082636	39440174.181401543	1415251.2252497629	0.22453664214564803	0.0056819968989622726	1.2566170933808681e-05	5.0339327999999979	147841.26637526831	-1.1183863185e-06	0.023792789643060003	2.7629999999999999	32134.897381250001	-9.681992265e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	20	11.681387866226574	116.81387866226574	2542629669.9609175	510669.71902073926	40184331.832374319	1449615.8405336968	0.21789602877574527	0.005542393356199285	1.318807919510673e-05	6.1052569599999966	147961.99503452194	-1.1206391570000002e-06	0.024773987419200002	3.0649999999999999	32134.897381250001	-9.705002285e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	21	11.666793797433051	116.66793797433051	2543038668.0330868	530968.81208244187	42499456.216798604	1508192.3881843823	0.22322548551310614	0.0055827858367321244	1.3169093490454516e-05	6.0568537599999965	158148.77458755096	-1.1276471745e-06	0.024844435691100002	2.9390000000000001	32134.897381250001	-9.77452289e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	22	11.656247601990454	116.56247601990455	2543334224.6503515	644496.56876727985	47912528.580488436	1833881.9784219824	0.22314966441565076	0.0060109738597775618	1.4459915850864129e-05	6.1117107199999969	166829.39470014715	-1.1279223339999999e-06	0.024744323612160002	2.5350000000000001	32134.897381250001	-9.7778165650000009e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	23	11.5403437854748	115.40343785474801	2546582423.5030942	484145.94292833679	41557178.282223344	1374828.261444563	0.21957431888874412	0.005120466028255442	1.3481400963607675e-05	5.1210585599999972	149127.37104103735	-1.1289677300000002e-06	0.024754267134780003	7.415	32134.897381250001	-9.7883115550000005e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	24	11.572903909184827	115.72903909184828	2545669927.6107283	726118.67646605906	49812943.551454253	2067593.8629310031	0.22198405019760012	0.0064807598582560071	1.5570816823624101e-05	6.0068371199999966	157150.7569028275	-1.1257004824999999e-06	0.024975898804200002	6.6130000000000004	32134.897381250001	-9.7561703249999993e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
