i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:mTesla1	odmr:Gauss1	odmr:resonanceFrequency1	odmr:resonanceFrequency_err1	odmr:FWHM1	odmr:FWHM_err1	odmr:contrast1	odmr:contrast_err1	odmr:sensitivity1	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	12.518921082037933	125.18921082037933	2519157842.0909104	9138597.3373266589	72397790.147449672	12806880.443439748	0.065934731925520532	0.0080299006120376094	8.2176617057772494e-05	9.0373245822012542	90.373245822012535	2616729415.6288266	1134572.2661079718	8000000	2770614.8396374066	0.043927745958430742	0.0099604185412930386	1.3629761656131114e-05	5.0955120000000065	135090.25197075371	1.2931018704999999e-06	0.023806173016320001	15.357000000000001	32133.219353750002	1.4137781845000001e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	1	13.912670206850317	139.12670206850316	2480098090.2697511	1405704.8301802464	68629090.487250999	4111905.2192743686	0.16974193304865015	0.0069960832215937834	2.9022827925134474e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	2.0325744000000023	146844.31723630862	1.1732877639999999e-06	0.023691873188400003	15.881	32133.219353750002	1.2933097375e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	2	13.572176088976844	135.72176088976843	2489640421.4568596	2183114.8777785716	78139197.008689567	6477382.3217983693	0.15046555422404556	0.0084756349580894126	3.5829261794636505e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	0.70004640000000085	158959.46325843525	1.1766918955e-06	0.02315584178634	14.813000000000001	32133.219353750002	1.2967265465000001e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	3	12.873795132793763	128.73795132793762	2509212513.9801874	1806129.8673796889	95228429.51397875	5591767.7941827457	0.10396342174349282	0.0039801522011797263	6.3339837277948672e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	5.0291984000000065	158240.12828764101	1.1335705535e-06	0.022750514899140001	19.745000000000001	32133.219353750002	1.2538283560000001e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	4	11.496044291132437	114.96044291132436	2547823914.6897154	1312465.7286982543	59329207.93257346	3846421.5925202221	0.17658005647124161	0.0078567412189867875	2.2846925281701476e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	1.3250208000000017	163642.7141370156	1.1040398599999999e-06	0.022719533354640001	6.5510000000000002	32133.219353750002	1.2240607885000001e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	5	11.955668100789316	119.55668100789316	2534942979.6514888	2613934.7342341165	104883293.59466884	8509862.3451985791	0.08744035455542909	0.003990352752057072	8.9092391350344336e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	5.0886304000000067	137153.21120590702	1.0368376315000002e-06	0.022741199181960003	18.657	32133.219353750002	1.156882837e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	6	10.988382836342797	109.88382836342797	2562051102.409687	1841003.6395815657	64087014.690163404	5391381.7099887338	0.19797386420090402	0.01144121123984139	2.2591816507523057e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	0.69504160000000093	155353.29108358384	9.8741208499999997e-07	0.022801439075820003	24.042999999999999	32133.219353750002	1.1074465435000001e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	7	44.455560458854222	444.55560458854222	1624135068.0115142	1571199.5241936317	33669114.522757351	4936084.4016485121	0.093749411096509999	0.0086626375454000992	4.076369336006747e-05	40.617220874197727	406.17220874197727	1731704349.2494102	19510404.460447192	30954785.82097324	11730880.491837788	0.077244308755585758	0.074958380576281375	4.5485365806149615e-05	5.0798720000000062	58732.385382938708	9.2041935149999996e-07	0.022901541345300001	14.679	32133.219353750002	1.0404911385e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	8	43.887263043524243	438.8726304352424	1640061575.5932739	1455184.6263298509	35500040.295570575	5921901.3493562602	0.10228171512433033	0.0086447195929894461	3.8073435124754675e-05	nan	nan	nan	nan	110423042.69206323	228524751.17514724	0.0757474825969187	0.46064493875343882	0.0001599126145643617	5.052345600000006	62880.49653610387	9.2185225549999999e-07	0.022639890348900002	15.185	32133.219353750002	1.0418472569999999e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	9	44.085363754620737	440.85363754620738	1634509812.744945	694294.20721411076	13412749.066300586	2210598.5741150356	0.093291582733501466	0.009521977138498167	9.7919653788084514e-06	nan	nan	nan	nan	148559213.24094841	95409666.348447278	0.05862126877775399	0.13601648697918639	0.00017259925134732011	5.0698624000000061	163120.79791356841	9.9328231749999995e-07	0.023444622479280003	17.231000000000002	32133.219353750002	1.1132067155000001e-06	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
