i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	1.0969441738245584	10.969441738245585	2900741807.423213	4840074.9043594506	111029078.37490492	14308833.855417153	0.077097735676316143	0.0067677841300214257	0.00012268875998434277	8.1185433600000003	104250.72115399774	-2.2710776000000002e-08	0.022545712993260001	11.243	32197.225416250003	1.0731152300000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	1	2.432725959832704	24.327259598327039	2938177027.3776841	1421500.6404832895	22301601.686654668	4022102.5086303703	0.16160132428078272	0.020603044967905049	1.2960142160838795e-05	8.0600422400000014	85794.835735252913	-6.2020046000000004e-08	0.02388498221796	11.363	32197.225416250003	6.8062335000000015e-08	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	2	2.4697148599841618	24.697148599841618	2939213639.5156455	2174076.4650355987	32515002.072062992	6155405.8355361074	0.12974775146735493	0.017354668325666747	2.3652087574721553e-05	8.0842496000000015	84942.948817414028	-6.5198330999999996e-08	0.029665683916680001	12.702999999999999	32197.225416250003	6.4667339000000005e-08	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	3	1.0914402899442293	10.914402899442292	2839412438.6563654	1189047.4812525853	17478079.268754892	3359217.6976075084	0.16282863814352674	0.02213260993011754	1.0398103843815311e-05	8.0721459200000005	80633.577050103675	-1.4029981350000002e-07	0.023238336075120002	10.705	32197.225416250003	-1.0154078000000001e-08	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	4	1.1190366021947507	11.190366021947506	2838639053.3401022	1442167.0780318179	17509220.358787745	4076347.3979698285	0.14684652380944352	0.024175622708627005	1.1533102286993572e-05	8.0318003200000003	80874.645050936728	-1.433696165e-07	0.02331868536198	11.397	32197.225416250003	-1.3202860000000001e-08	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	5	1.1667015909797234	11.667015909797234	2837303244.3344822	1352137.9359767677	17152886.977038536	3819830.7756592012	0.15330447736612365	0.024144767790483749	9.9885530034064778e-06	8.0892928000000008	94941.921251756386	-1.9142085050000002e-07	0.023726500582200001	11.559000000000001	32197.225416250003	-6.1453595500000004e-08	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	6	1.0843213678200732	10.843213678200732	2839611946.1046238	1173767.5670444006	16491701.078932168	3333191.0878601661	0.17002338256057392	0.024276636231817725	8.9970281937434405e-06	8.1346816000000004	87945.544174709925	-1.9304340550000001e-07	0.022688185590300003	10.303000000000001	32197.225416250003	-6.2877138500000001e-08	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	7	0.88361806614208382	8.8361806614208387	2845236646.4281378	1578561.514974562	18436796.724607281	4460112.9783191178	0.14374982897018068	0.024593054391647114	1.2175279815344334e-05	8.0862668800000002	83964.7033762012	-2.6902405199999999e-07	0.023351069659260003	10.803000000000001	32197.225416250003	-1.3894896400000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	8	0.71372455840008664	7.1372455840008664	2849997903.7665572	1336089.6817562473	14899447.516197259	3764223.7371164775	0.1514504242450658	0.027074634715362061	9.3150462237327439e-06	8.0721459200000005	84397.136368912412	-2.7166174750000002e-07	0.023785697403480001	9.0090000000000003	32197.225416250003	-1.415049075e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	9	0.46220621705408715	4.6220621705408718	2857046693.1193519	1500039.6389794294	17970396.324547768	4239221.2411101004	0.14621520827829176	0.02439186504238796	1.146886457902848e-05	8.0771891200000017	86893.594983696486	-3.2987612350000001e-07	0.0235115753136	10.743	32197.225416250003	-1.9964111750000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	10	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	8.0872755200000004	88295.86654171515	-3.3099854149999999e-07	0.02316161955828	9.8550000000000004	32197.225416250003	-2.0090990700000002e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	11	1.4682947043384313	14.682947043384313	2911148888.0823526	3701811.551517929	78942347.841292962	10608837.773398764	0.090130531404286549	0.0084753184987124315	7.8868207223921417e-05	8.0751718400000012	93319.128673799205	-3.6664322199999999e-07	0.023087443691580001	11.297000000000001	32197.225416250003	-2.3653876950000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	12	1.198685926004009	11.98685926004009	2903593115.107811	2293230.2160346359	61654481.55252178	6528830.637909485	0.10260651983575508	0.0076433291292670718	5.4465838196220007e-05	8.06205952	92093.589505030104	-3.6951637799999998e-07	0.023726451534900002	11.016999999999999	32197.225416250003	-2.3954091150000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	13	1.4017303348304002	14.017303348304003	2909283424.845943	1244413.0663685012	45599011.734184884	3529315.8893426284	0.12620444186603655	0.006892355234287246	3.3579309787206112e-05	8.0045670400000013	87602.489490799475	-3.948184295e-07	0.02297002445538	11.447000000000001	32197.225416250003	-2.646862295e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	14	1.3125678096350373	13.125678096350374	2906784649.3892426	2792788.8398707961	69178814.106759056	7971056.8088642498	0.098923288472350976	0.0080020989783447377	6.5568486301793329e-05	8.1225779200000012	86071.073356966939	-4.0137463850000004e-07	0.02336865802104	11.093	32197.225416250003	-2.7126685299999999e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	15	1.84332110707546	18.433211070754602	2921658984.882781	1612380.2110376169	32047498.54122578	4564891.9896742804	0.14153915635526385	0.014245289285703963	2.0735010420081773e-05	8.0449126400000015	90224.59689506334	-4.1410086300000004e-07	0.02294372856294	12.179	32197.225416250003	-2.8406124449999998e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
