i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0009702400000009	111936.19928885742	8.9917761450000006e-07	0.023448814388520003	31.613	32192.730212500002	1.049340127e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	1	1.0291605193651143	10.291605193651144	2898842173.7850046	14317666.615257015	337492358.9858247	58825986.978500932	0.059912763722506798	0.0050263396601715558	0.00051267038694780866	7.0413158400000011	91350.539390092163	8.3033581949999999e-07	0.023739037072080003	27.839000000000002	32192.730212500002	9.8036351599999997e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	2	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0635059200000008	92705.804655147789	8.3075449600000005e-07	0.02333565572778	21.952999999999999	32192.730212500002	9.8081195300000005e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	3	0.71200392077289265	7.1200392077289267	2889953875.4471507	3629444.6092849607	150586699.09254763	11036896.300210865	0.089915913495959982	0.0043827342389709516	0.00015098698223513197	7.060480000000001	93093.529051849153	6.6822221949999999e-07	0.02219191846926	25.417000000000002	32192.730212500002	8.183779835000001e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	4	0.67871110591401262	6.787111059140126	2889020845.9207711	6394188.0833589165	193481861.82933506	20586161.186862115	0.07031685778176322	0.0047184365603846219	0.00024565583495563296	7.060480000000001	94930.514639231318	6.6562656049999998e-07	0.023652144875400002	25.189	32192.730212500002	8.1550299050000006e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	5	0.2436595429072603	2.4365954290726028	2876828546.9066005	5881335.0219785338	218057730.00282931	19515763.077204786	0.064339413382004107	0.003039429793572673	0.00028181357448077584	7.0887219200000011	109436.79393195888	5.4749378750000002e-07	0.02391075166938	16.286999999999999	32192.730212500002	6.9772259700000003e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	6	0.90306341082004604	9.0306341082004611	2895308308.4160852	6047002.4993827483	222736134.66484347	20411708.232215725	0.061992837950813687	0.0034101522677664974	0.00032361213555994422	7.0503936000000005	93271.104750804254	5.45367075e-07	0.02252975300184	17.190999999999999	32192.730212500002	6.9545953400000001e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	7	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0332467200000011	121523.25007589096	4.5724844550000002e-07	0.02385450095592	19.265000000000001	32192.730212500002	6.0743777049999995e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	8	4.1314126635164872	41.314126635164868	2985782640.0999331	7379128.3862976246	230195651.59945834	25325476.015423641	0.051350713330743543	0.0031290734577752674	0.0003502090660412013	7.0453504000000011	123978.07779723771	4.56720429e-07	0.022399758037920003	19.311	32192.730212500002	6.0662883600000004e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	9	5.0429349971745676	50.42934997174568	3011328009.4194808	8007752.294666986	229556037.27673858	27345882.452265725	0.050569748203776813	0.0035670876403877832	0.00037633463412859309	7.068549120000001	110089.49457509039	3.8910819750000005e-07	0.024757115148000001	18.179000000000002	32192.730212500002	5.392635105e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	10	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0635059200000008	107814.02445543642	3.8895721700000003e-07	0.022768610083020002	17.748999999999999	32192.730212500002	5.3911228800000006e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	11	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.029212160000001	96246.490303687169	3.32352779e-07	0.02233696441464	18.147000000000002	32192.730212500002	4.8245502249999999e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	12	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0846873600000011	94067.806543265717	3.2849727899999999e-07	0.022184240931900003	18.239000000000001	32192.730212500002	4.7859602449999999e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
