i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:mTesla1	odmr:Gauss1	odmr:resonanceFrequency1	odmr:resonanceFrequency_err1	odmr:FWHM1	odmr:FWHM_err1	odmr:contrast1	odmr:contrast_err1	odmr:sensitivity1	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	16.876172101384483	168.76172101384483	2397046092.9903827	2912839.7758846842	90722972.344198987	8270095.5658526225	0.1384712858140392	0.0088989052669941598	5.0429557534545408e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0035372799999953	127715.37249453053	6.3198440250000006e-07	0.024844710355980001	-6.2490000000000006	32134.897381250001	6.9198484299999997e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	1	18.574461795329771	185.74461795329771	2349451606.4468555	5262362.5638113944	194256270.90498543	15516939.623048006	0.10757843675359964	0.005863859585730798	0.00014749839854269847	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	5.9995039999999955	113402.70795719122	6.16952226e-07	0.02462111025492	22.839000000000002	32134.897381250001	6.7704472550000002e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	2	18.630302927226371	186.3030292722637	2347886661.4259305	4708409.3292106353	189955104.00097072	13860116.371559784	0.12148708656648859	0.006058134532127204	0.00012636965141756907	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0358035199999955	115838.92644669794	6.260673155e-07	0.024897789344040001	21.629000000000001	32134.897381250001	6.8614745650000002e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	3	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.047903359999995	108645.91592945039	5.2950617500000003e-07	0.023967868885140003	-13.975	32134.897381250001	5.9004255749999992e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	4	14.339384368504701	143.39384368504702	2468139446.5252838	37046314.684649892	796000000	168530762.95935577	0.027804928803277489	0.002471335015931372	0.0023555198294233672	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.009587199999995	111765.41377084944	5.3891902900000004e-07	0.023818307318340001	-18.030999999999999	32134.897381250001	5.981658485000001e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	5	nan	nan	nan	nan	4.9827550160491638e-13	2.5205195525191944e-09	0	nan	nan	0.64228488674821471	6.4228488674821467	2888000002.8902216	9530039.8293101005	54822260.851932861	21459739.870938484	0.083290049876327793	0.014862277188556764	5.5614338587682522e-05	6.0015206399999954	105986.97199515096	3.5030997100000002e-07	0.0210095580969	20.452999999999999	32134.897381250001	4.1109639450000002e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	6	nan	nan	nan	nan	4.985933958609068e-13	3.5553100026632554e-09	0	nan	nan	0.64228482881339544	6.4228482881339541	2888000001.2666011	15109382.670629328	73563657.553476676	30044642.981054436	0.094040553786307657	0.018173705567332187	6.2876640601433999e-05	6.0156371199999947	117115.94066365503	3.6431463200000003e-07	0.024628231922880002	22.541	32134.897381250001	4.24331974e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	7	11.939980291409482	119.39980291409482	2535382629.7506962	28399816.292545814	796000000	128744076.24599519	0.041733890746861846	0.0028280942453660692	0.0017077695495949382	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0418534399999952	94381.799502902286	1.2350470000000002e-07	0.02241504444642	10.686999999999999	32134.897381250001	1.8380044100000003e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	8	nan	nan	nan	nan	796000000	122337491.95243409	0.062712606108881019	0.046708596745211356	0.0010788903771971916	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0579865599999954	104727.37001252121	1.3987864e-07	0.024785657406780001	21.893000000000001	32134.897381250001	1.9997359250000002e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	9	19.285507054823203	192.85507054823202	2329524597.4357009	31447070.85677243	691977116.89271533	168017821.79391581	0.035431626412155026	0.0025941187193993377	0.0017259245389252855	2.1982339216599982	21.982339216599982	2808394600.652071	5788995.7080322299	110019511.54227386	22969829.160580974	0.054777956945641179	0.0060571210154630921	0.00017749455749735169	6.0136204799999948	96884.896866654366	3.7024267500000005e-08	0.02228396390226	-2.6350000000000002	32134.897381250001	9.7368963999999992e-08	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	10	17.709492286427622	177.09492286427621	2373692335.1039128	20904893.078653272	710314759.14441788	111789831.74671032	0.050959179157092381	0.0024054047614027923	0.001201301286244693	0.83248235785890345	8.3248235785890348	2846669722.1798511	11169083.577532724	133507128.91958703	47602169.719371632	0.036789785844570488	0.0054350222003498863	0.0003127524524640909	6.0337868799999947	101871.18176769289	5.2364411e-08	0.024669291052620002	25.557000000000002	32134.897381250001	1.12304632e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	11	1.9942592042710776	19.942592042710775	2814110982.2426782	65891632.769935355	796000000	144081256.49238682	0.04950695012597181	0.0032222393593009002	0.0014003642197396142	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.066053119999995	99749.37377402994	-7.2466641499999993e-08	0.035198291292720001	-27.850999999999999	32134.897381250001	-1.42970025e-08	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	12	20.209418853547682	202.0941885354768	2303632013.9568219	32356705.84412903	587308530.5076524	145420619.13817418	0.028055829768803053	0.0025203287171363161	0.0017627930339129707	1.6106070958970122	16.106070958970122	2824862814.0264454	6631076.7409796268	109609876.10468128	24851147.712199677	0.045279298818420112	0.0054352160325498271	0.00020384878555667385	6.0741196799999955	106704.35127152457	-5.6422685000000004e-08	0.025019148713340003	0.51300000000000001	32134.897381250001	3.5445575e-09	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	13	2.7843222468180557	27.843222468180556	2791969503.6827478	52790075.762408584	796000000	127298811.5982471	0.058027796208472759	0.0031679350977455254	0.0012791977889452235	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0156371199999947	87011.564952907342	-1.34372436e-07	0.035194985504700002	-28.228999999999999	32134.897381250001	-7.5453867500000004e-08	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	14	9.8466952514424975	98.466952514424975	2594046841.7645063	36284896.415675625	796000000	155615196.46572688	0.030601975948981158	0.0024308413540268187	0.0023602995879564359	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0075705599999951	91894.884044441496	-1.1765833750000001e-07	0.02499616841838	1.107	32134.897381250001	-5.7734622000000006e-08	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	15	0.97814080329491415	9.7814080329491411	2842587651.2905493	101774132.20524658	796000000	194568761.18789539	0.034451710125305166	0.0034583075415026174	0.0021089573327896863	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0378201599999954	90817.047455749402	-1.7646597100000001e-07	0.024188414974320002	25.605	32134.897381250001	-1.158759635e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	16	nan	nan	nan	nan	5.0013870137829897e-13	2.9049072430356244e-09	0	nan	nan	16.199849539835864	161.99849539835864	2416000000.0708237	9085297.7094859686	84455244.944769755	25767725.14801186	0.039870127935719701	0.0085831107000938003	0.00019052391690002737	6.0680697599999949	93531.390120340424	-1.6084087249999999e-07	0.025042907225460001	51.297000000000004	32134.897381250001	-1.00862355e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	17	15.080072502663253	150.80072502663253	2447381697.3851686	39036296.74214229	796000000	175532373.47250533	0.02821785526437065	0.002595319002146608	0.0025404294968294186	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0035372799999953	93295.831087102109	-2.1035346200000001e-07	0.02185849819368	45.291000000000004	32134.897381250001	-1.4994825450000001e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
0	18	17.590058609888654	175.90058609888655	2377039458.1131048	12636656.289607381	104281857.73573294	55045205.534208752	0.024013479698710757	0.0062139330544321216	0.00039628404842132034	4.6988217505453376	46.988217505453377	2738315747.6759868	66007745.26005581	796000000	250487848.14537653	0.028901676778179505	0.0023169127287522664	0.0025132920425954839	6.009587199999995	90864.144545568866	-1.9448196350000001e-07	0.024841241076960001	52.499000000000002	32134.897381250001	-1.3451024949999998e-07	nan	nan	nan	5.9999999999999995e-08	1	0	0	0	0	0
