i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	10.697312819848865	106.97312819848864	2570208325.5457835	944787.03407945065	25239563.862871386	2673600.1863731085	0.11821074315760015	0.0088509674677039844	1.7457336122149752e-05	8.0479385600000004	113185.87899358913	8.8221943150000002e-07	0.026335480150740002	12.329000000000001	32197.009410000002	1.0117283605000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	1	8.5842097449477901	85.842097449477905	2629427937.0302215	3572459.1571042375	115361016.3153913	10487655.233447812	0.061831928942212511	0.0038551636805337114	0.00016764603215189587	8.0318003200000003	93713.983168346487	7.806480605e-07	0.025965228622680001	10.439	32197.009410000002	9.1081324950000008e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	2	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	8.0660940800000009	93383.73598538537	7.7724610150000005e-07	0.026612813203860001	8.1630000000000003	32197.009410000002	9.0739935000000006e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	3	11.707483184493336	117.07483184493336	2541898349.9284611	2947416.2353410446	92967013.677578479	8513846.8645629287	0.071103058887623666	0.0045268225346545045	0.0001201859647218838	8.0892928000000008	89551.338777105455	6.43317004e-07	0.026562507023160001	13.737	32197.009410000002	7.7349264299999998e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	4	12.033133631039945	120.33133631039945	2532772011.9124479	3561630.0607372709	88389589.084065214	10257719.053247992	0.058901367967799031	0.0047637010619815418	0.00013829313375483457	8.0207052800000014	89094.035381387293	6.4153285350000003e-07	0.026159338217160003	15.797000000000001	32197.009410000002	7.7170744750000002e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	5	13.045501925916067	130.45501925916068	2504400439.4066753	2559224.8262756686	70272561.965277776	7307647.2000270616	0.094479142656725204	0.0068950276948321551	6.8115624149764879e-05	8.0176793600000007	90220.370199488738	5.5622391550000006e-07	0.02576489983056	14.791	32197.009410000002	6.8628967549999997e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	6	13.316478768436026	133.16478768436025	2496806326.4994936	1441311.8189065023	40386297.877030522	4084451.474920887	0.10028226460143409	0.0071607393391972893	3.6875239956527672e-05	8.026757120000001	90250.270335823981	5.5374550000000008e-07	0.027124458288360003	12.295	32197.009410000002	6.8373278050000008e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	7	13.600345290251392	136.00345290251391	2488850980.953403	898336.51356215589	26321493.759608235	2542229.7945448165	0.12769962176495886	0.0087176021365626671	1.8425316408266372e-05	8.0257484800000007	94691.355191833762	4.9543242100000003e-07	0.027023450278740001	10.933	32197.009410000002	6.2548294049999999e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	8	13.582517112714385	135.82517112714385	2489350614.7667069	1093981.2177778939	28334543.801466055	3096310.9994346178	0.11026623287549178	0.0085158769852185824	2.3019868472110712e-05	8.0529817600000015	94284.455451194255	4.9700076250000003e-07	0.025563034223040002	11.625	32197.009410000002	6.269282580000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	9	13.606643274168924	136.06643274168925	2488674480.2586846	1298087.9298920417	29884603.744531907	3674459.3124148236	0.10294630641432451	0.0089448407116682963	2.8445912294984473e-05	8.0307916800000001	78801.07282274816	4.6125240700000003e-07	0.026464517057400001	11.387	32197.009410000002	5.9132968950000003e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	10	13.448843359140939	134.4884335914094	2493096815.24614	1217348.6038366933	27242069.837210931	3445229.0967423287	0.10277300361417938	0.0091862823549411828	2.570347469939105e-05	8.0489472000000006	80470.524145070798	4.6132749849999999e-07	0.026040682989000002	13.218999999999999	32197.009410000002	5.9121888650000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
