i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	13.266141479295564	132.66141479295564	2498217026.5933437	2414301.0249204524	68786733.28309463	6985836.9274533577	0.082140086347184449	0.0057884996658687012	6.727293845195398e-05	7.0392985600000006	117251.02905707694	1.5988275270000001e-06	0.015725349136800001	31.727	32192.730212500002	1.7475436605000001e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	1	23.974947683796735	239.74947683796734	2198103250.5900664	3409479.4608107619	128451468.25374776	10130108.17073012	0.096908533270159469	0.0051874838903486513	0.00014834282257417496	7.0756096000000008	60411.473238998369	1.467815844e-06	0.023884289016120001	22.260999999999999	32192.730212500002	1.6180782090000001e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	2	24.197773900045711	241.97773900045712	2191858556.6555648	2947601.9013240733	106970233.93759918	8592888.6119447295	0.097634118044404181	0.0054109020763446715	0.00012956486053959895	7.021143040000001	54106.147365999248	1.4650317109999999e-06	0.022901982771000001	25.632999999999999	32192.730212500002	1.6150930069999999e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	3	17.587268510937381	175.8726851093738	2377117650.5012851	1241215.1274428319	52839369.336443298	3525613.8278822647	0.11500166531373655	0.0054077279388912271	4.4160774241881176e-05	7.0483763200000009	81909.077181622444	1.2276784740000002e-06	0.0226161024084	25.553000000000001	32192.730212500002	1.3776197984999999e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	4	17.574010370084409	175.74010370084409	2377489209.2575259	1538270.5902812057	57994540.243768565	4374754.6249332791	0.11370690065143539	0.0060389719920651225	4.9978168062858059e-05	7.0493849600000011	78802.193829970653	1.2231127150000001e-06	0.0231906097824	24.257000000000001	32192.730212500002	1.3728786224999999e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	5	18.6331019622016	186.33101962201602	2347808218.606111	1470576.9853621915	58675986.036707982	4183206.2546669901	0.11357216863441399	0.0056996737149749089	4.4243189209038014e-05	7.1270502400000009	103176.90702851	1.046218745e-06	0.022755151503900003	28.253	32192.730212500002	1.1962007200000002e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	6	19.174725688344918	191.74725688344918	2332629239.873868	2026965.5650551051	80065899.824703813	5813749.7212584522	0.10576656371348304	0.0053701973735470268	6.776734112660658e-05	7.0816614400000004	94418.238666885489	1.0386664860000001e-06	0.023860304886420002	26.673000000000002	32192.730212500002	1.1887385345000001e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	7	20.677392971585604	206.77392971585604	2290517061.9300375	1954246.8061896823	66388735.431548625	5572147.5133761177	0.15269926517233059	0.009004862241921624	3.4976199658669824e-05	2.1524377600000002	116914.41428717547	8.9413775550000005e-07	0.02307630014502	22.811	32192.730212500002	1.0442266780000001e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	8	21.37937647685078	213.7937647685078	2270844008.1429033	1868837.4756429589	71667363.632282943	5341230.8356078342	0.11870765007398762	0.006204123310843644	4.8739656913682687e-05	7.0544281600000005	116096.44062205602	8.9338381549999999e-07	0.024026209013580001	21.789000000000001	32192.730212500002	1.0435156930000001e-06	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
0	9	22.688681138891752	226.88681138891752	2234150808.3071785	2961768.8371227393	70444148.344302416	8457517.3454936873	0.131923541168222	0.011115025255701273	4.5995260709030572e-05	7.0009702400000009	101980.57919469172	7.57307782e-07	0.022850983388460002	22.789000000000001	32192.730212500002	9.0741735699999995e-07	nan	nan	nan	1.4999999999999999e-07	1	0	0	0	0	0
