i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	5.8171429751267896	58.171429751267894	2706974849.439106	2343153.3376963777	59423564.319990486	6705100.3451502798	0.058349075934747363	0.0046119648364855411	7.9959209769000318e-05	8.1800704	122746.98760538784	-1.757334986e-06	0.023522633844840001	25.289000000000001	32192.730212500002	-1.6271908345e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	1	6.353426293312924	63.534262933129241	3048054464.6183991	2334288.1669232291	58036087.252279632	6638642.773609533	0.086952627359493634	0.0070027788887151911	5.5240557932496149e-05	8.0338176000000008	110462.05480194122	-2.1236910914999998e-06	0.02373391980378	23.055	32192.730212500002	-1.9935512684999998e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	2	6.2709928831937232	62.709928831937233	3045744272.2862883	1306395.297301085	40183410.636678867	3701984.0757443346	0.096013883571133912	0.0062455159216222378	3.5222579550274574e-05	8.0045670400000013	106827.13952258932	-2.1267825865e-06	0.024222372055020001	22.914999999999999	32192.730212500002	-1.9966885729999998e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	3	7.1938189335617881	71.938189335617878	3071606427.7199855	853924.24598679878	22391971.330077451	2416008.3473082841	0.1557266310713141	0.011878020520028855	1.1874167970045948e-05	6.2898790400000006	110956.02881418844	-2.4329047655e-06	0.024112244517420001	25.202999999999999	32192.730212500002	-2.3026454165000004e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	4	7.0099629483587247	70.09962948358725	3066453872.6259451	793444.37115727959	21006262.848236691	2244959.5427818904	0.16446740914397034	0.012425816236189286	1.1169071174692082e-05	3.2568985600000002	98946.895048521241	-2.4331546909999999e-06	0.023953504565880003	25.279	32192.730212500002	-2.3030408005000002e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	5	6.6072266498400136	66.07226649840014	3055167207.3362856	532108.90086553886	19947670.628021404	1504622.5885788149	0.1517341829603962	0.0080923777632074465	1.0176049092175472e-05	8.0842496000000015	126286.67477065526	-2.6832051674999999e-06	0.023117696066220002	25.997	32192.730212500002	-2.553025046e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	6	6.4281853512361273	64.281853512361266	3050149583.6013489	1150231.18343023	27879103.009174574	3255420.0546427784	0.13986620943607123	0.011542766949022173	1.6868025463889713e-05	8.0035584000000011	105657.87837569848	-2.6844538160000001e-06	0.023510476654080001	24.841000000000001	32192.730212500002	-2.5543798885000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	7	6.4506298726690074	64.506298726690076	3050778590.2290883	2085380.4284325149	61049777.883444339	5935850.5510380184	0.073607643736667061	0.0050353630378077762	7.0025960460289759e-05	8.0247398400000005	106145.74640216622	-2.900641711e-06	0.023901445761660003	13.875	32192.730212500002	-2.7703855519999999e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	8	6.4462904707250175	64.462904707250175	3050656978.6994615	2508397.7579629398	61944822.333517604	7141873.9422919722	0.08792263504777148	0.0071305404818245589	6.4605435362409124e-05	8.1104742400000003	89984.750386187035	-2.8991098125000001e-06	0.02320543187646	14.113	32192.730212500002	-2.7691843520000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	9	4.242932694483657	42.429326944836568	2751092016.4253206	2427123.077150099	55545199.384318568	6898241.3729952872	0.081572753352739752	0.0071361672361144367	5.9203920401865246e-05	8.1175347200000001	100092.21124711123	-3.1196669570000003e-06	0.02348157144528	26.882999999999999	32192.730212500002	-2.9895843285000002e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
