i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:mTesla1	odmr:Gauss1	odmr:resonanceFrequency1	odmr:resonanceFrequency_err1	odmr:FWHM1	odmr:FWHM_err1	odmr:contrast1	odmr:contrast_err1	odmr:sensitivity1	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	4.9242187886058453	49.242187886058453	2731999006.5845418	8311691.5363131454	296708774.69512403	27162588.16756485	0.068419926963573477	0.0036436977164621192	0.0003847911172121555	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0656185599999954	96104.536953662056	4.5092080000000002e-09	0.02647859036268	5.843	32134.897381250001	4.4213796000000003e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	1	8.7124375806416321	87.124375806416325	2625834358.1359997	2100097.2701857039	75284984.526745081	5957917.2571135955	0.18003823994916829	0.01005089074986266	3.5699512882387668e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0409135999999961	103815.22079748294	-4.9482136000000003e-08	0.025925104661460002	2.411	32134.897381250001	-9.5685975000000003e-09	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	2	8.6546174344753251	86.546174344753254	2627454764.9361281	1482042.4457620431	59415104.480242483	4198261.6329962919	0.19484212207564425	0.0097234447533022308	2.5911075296621219e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	5.4880303999999969	104798.61773360445	-5.4372147499999998e-08	0.024990537788340001	11.125	32134.897381250001	-1.4352931999999999e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	3	9.2059104198504844	92.059104198504841	2612004805.6815181	2003912.3758514083	72250780.37761493	5681831.5240144301	0.15238983458723029	0.0084576643627548558	3.9813459936510108e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	5.4386204799999964	107302.94605885065	-8.3831990000000009e-08	0.021714066974460003	2.8149999999999999	32134.897381250001	-4.35699e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	4	9.1192989793250803	91.192989793250803	2614432087.1137133	1493434.7742164447	57293952.383987851	4229395.5066134594	0.18056849751801379	0.0094160390883963989	2.7001564062638636e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	3.5945716799999978	104485.04952334132	-8.6165315499999997e-08	0.024577510475040001	0.79300000000000004	32134.897381250001	-4.6066899999999999e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	5	9.8641479809646082	98.641479809646086	2593557729.8636632	2953910.7852405035	95310654.353695944	8396806.0509491041	0.13783604695968851	0.0085527482874169104	5.7376533172946671e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	5.4580315199999969	109897.31330829697	-9.1481725500000008e-08	0.026068783822080003	3.9750000000000001	32134.897381250001	-5.1545252000000004e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	6	9.7644811201117818	97.644811201117818	2596350888.8191743	3684846.0169944717	128412251.02390578	10545894.118307335	0.11648563803427994	0.006701063350444506	9.4179372710628915e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0603246399999957	103670.44538620542	-9.5460931500000013e-08	0.024661155740460003	2.7309999999999999	32134.897381250001	-5.5417274000000001e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	7	9.9229646895081807	99.2296468950818	2591909394.4511056	2798236.5061156037	89566227.986940578	7947538.7559477799	0.14262274348019677	0.0089195087672257079	5.4718631304397695e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	3.5522203199999978	99664.144705979343	-1.046200045e-07	0.025763722695360002	0.83499999999999996	32134.897381250001	-6.4570555500000005e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	8	9.8927897293966556	98.927897293966552	2592755046.24897	3082703.4554016609	103070010.56483681	8773784.0800808966	0.12265149190636505	0.0073462800745831697	7.3484933495807309e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	5.4597961599999971	98951.13007295868	-1.0567547100000001e-07	0.024315015865080003	5.1710000000000003	32134.897381250001	-6.5628243999999995e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
0	9	9.8899958482802948	98.899958482802944	2592833344.632144	4662074.4369805129	184819921.73037153	13605356.684808414	0.109149445164905	0.0055377849938101327	0.00014557969401751897	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	7.0885588799999955	102364.95348120751	-1.1097364850000001e-07	0.024815435657520001	4.4870000000000001	32134.897381250001	-7.1073761000000012e-08	nan	nan	nan	4.0000000000000001e-08	1	0	0	0	0	0
