i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	9.6841150518271544	96.841150518271547	2598603143.9963479	877843.32301683247	26609803.592169393	2484982.8166659023	0.19300302695048951	0.012736399458458567	1.1488341961327133e-05	3.1973888000000001	108977.98853864754	3.4053441950000004e-07	0.023135058810420002	31.241	32192.730212500002	4.5058881450000005e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	1	9.6121941501818462	96.121941501818469	2600618723.7868629	816628.94336153567	26114211.03947432	2311011.6588474289	0.18910183457785612	0.01182842275744914	1.1363553602464536e-05	3.1580518400000002	111746.10737232229	3.4040261750000002e-07	0.0262491503631	27.623000000000001	32192.730212500002	4.5035692350000003e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	2	9.4830340024930369	94.830340024930365	2604238430.679657	1174552.8680491345	29284869.284282848	3324593.8863679878	0.18835927910109274	0.015111808568895952	1.2527267493358522e-05	2.1806796800000003	116546.23204449723	3.3950717349999996e-07	0.024627741449880003	28.491	32192.730212500002	4.4960868700000002e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	3	9.3595073043452253	93.59507304345226	2607700260.4214983	1018046.5809221194	32583191.496904969	2882395.1462516659	0.1563484831483718	0.0097722368175011485	1.6912757672182065e-05	3.1237580800000004	114886.61759620001	3.3865630150000002e-07	0.024558440884800001	27.721	32192.730212500002	4.4927764750000005e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	4	9.159622166254902	91.596221662549027	2613302031.7500343	1378101.6904975097	34833645.349238187	3902704.0056060026	0.15228485077371653	0.012052761362342778	1.8330516618381113e-05	2.1756364800000001	117823.91146520947	3.4000103500000002e-07	0.014261676340380001	38.814999999999998	32192.730212500002	4.4861321450000001e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	5	9.0609894256469214	90.609894256469218	2616066209.5356936	1248669.5739607003	40062703.660650119	3538367.2770335232	0.15768938108278527	0.0098336607130875553	2.0370072251729566e-05	4.5368627200000002	117703.36308522908	3.381765915e-07	0.0023544110022600002	3.645	32192.730212500002	4.497303965e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	6	8.8359493581378992	88.359493581378985	2622372946.5446963	746896.50055640482	33774785.581132665	2114942.4243137343	0.14801827892088923	0.0065481820704728858	1.8749393477069743e-05	13.005404160000001	112067.18238581829	3.354855515e-07	0.036687465415320003	18.667000000000002	32192.730212500002	4.4610519249999999e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	7	8.5771579994302733	85.771579994302726	2629625561.8573275	818683.83870743029	37176990.403388046	2319088.9088579402	0.1355286083593859	0.005970978742481205	2.2632543744519939e-05	13.116354560000001	111152.2255159287	3.3378346649999999e-07	0.02619584575746	21.023	32192.730212500002	4.4399406150000001e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	8	8.3811625649924864	83.811625649924864	2635118324.4291072	776637.50620875228	36888230.118707411	2199894.8943352331	0.12807706316178921	0.0053947422841237108	2.3560819631269378e-05	13.076008960000001	113070.81576059121	3.3394791650000006e-07	0.016770707320980002	20.350999999999999	32192.730212500002	4.4437074550000001e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	9	8.1304703331715125	81.304703331715132	2642143962.1024137	849273.80306834169	39661345.406299099	2406501.3112512566	0.1273909906925676	0.0054578404398681292	2.623572094583176e-05	13.42802432	106554.0220886344	3.2957618100000003e-07	0.02685865135074	60.204999999999998	32192.730212500002	4.4366681150000003e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	10	7.8731641212218584	78.731641212218591	2649354956.2489743	848044.64165898401	34011502.846370809	2401420.802002796	0.1319411707424904	0.0065813234632870719	2.1858430225817418e-05	13.104250880000002	105232.87539501073	3.3655946500000001e-07	0.031382005895040005	23.083000000000002	32192.730212500002	4.4411505050000003e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	11	7.6785143660772102	76.785143660772107	2654810006.2236409	650930.86491290003	30929415.200569022	1842719.5743225701	0.13491452717819546	0.0056798245439203376	1.9298357367933315e-05	13.039697920000002	106778.47052456871	3.3759215600000003e-07	0.035308775240700002	21.745000000000001	32192.730212500002	4.4793475650000001e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	12	7.5224923995561737	75.224923995561738	2659182514.2901707	658197.83242318837	31920598.150771338	1863446.4562277033	0.13768655939974708	0.0056793384489267525	1.9451830239658643e-05	13.118371840000002	107482.16449397427	3.4207150450000005e-07	0.035662399734060005	17.861000000000001	32192.730212500002	4.5232039600000002e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	13	7.4227421905512641	74.227421905512642	2661978009.0736132	1242608.8748524741	32004811.39366224	3518010.9939106498	0.15716968178656204	0.012207008918013721	1.6997782585668862e-05	2.1252044800000003	108594.25630422159	3.4421343000000004e-07	0.0085237046494200004	29.286999999999999	32192.730212500002	4.5438275849999997e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	14	7.1495633316336518	71.495633316336523	2669633833.3838496	784603.10457096435	32547313.528067812	2221459.9607351609	0.13905960407427423	0.0067059865835730403	1.9571319962329323e-05	13.122406400000001	108214.75548874938	3.4300010249999999e-07	0.039826348743240002	17.077000000000002	32192.730212500002	4.5398907950000005e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	15	6.9551989439383481	69.551989439383476	2675080885.9495487	1388542.5632979965	38286409.424185678	3933839.8381272517	0.15320395000212431	0.011116526962562396	2.141142471946871e-05	3.2074752000000002	103075.77748379784	3.4447835399999998e-07	0.033698588349720004	18.855	32192.730212500002	4.5168558600000002e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	16	6.9109852557934293	69.109852557934289	2676319972.4216361	844023.1269441772	28364805.657666609	2388862.5544137019	0.1511940221355523	0.0089991880871432908	1.5967293475893365e-05	6.3756134400000004	104454.26252191349	3.4401491849999997e-07	0.042609272926320003	22.271000000000001	32192.730212500002	4.5771518099999999e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	17	6.8291837433699074	68.291837433699072	2678612455.8513842	1168599.6935643414	27637279.981779926	3307366.1120662834	0.17647985533119592	0.014926428162322819	1.3479253798973046e-05	3.2871577600000004	102133.21796882665	3.5026866050000004e-07	0.027516185994180001	26.542999999999999	32192.730212500002	4.5758446249999999e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	18	6.8193955737100582	68.19395573710058	2678886768.8327456	1107769.4100102484	26744056.215408251	3134991.8054944742	0.17014911872201438	0.014097226022801454	1.3593262299469471e-05	2.2391808000000002	101168.69526569716	3.5173479550000002e-07	0.017646342228240002	25.347000000000001	32192.730212500002	4.609759165e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	19	6.8342488512322674	68.342488512322674	2678470506.4484901	1242560.5408534519	28486677.330554716	3516873.6535394206	0.1755602226308467	0.01531778857630354	1.4017357313313192e-05	4.3855667200000008	101390.54502857955	3.4900971049999998e-07	0.03865985680734	22.013000000000002	32192.730212500002	4.6057380600000004e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	20	6.9324268424636308	69.324268424636301	2675719072.9921188	1195574.6533999478	26859078.306328408	3383531.244853613	0.16956694118453775	0.015097736912927014	1.3648380047503261e-05	3.3022873600000002	101914.51055307312	3.4867480999999999e-07	0.026241034669860001	48.015000000000001	32192.730212500002	4.6205797550000001e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	21	7.0481960943280848	70.481960943280853	2672474645.3072186	784189.50067291013	27612780.663636349	2219393.0335673424	0.15041268644118791	0.0085444461015632429	1.5767236559978969e-05	6.4936243200000003	102574.30476051931	3.5129504850000001e-07	0.037849961631180006	17.651	32192.730212500002	4.6210546800000002e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	22	7.2813699892785193	72.813699892785195	2665939958.1775222	699521.61165221629	30945759.389000542	1980269.0160567064	0.13732852330200487	0.0062097413076282566	1.9218111807051988e-05	13.027594240000001	104029.79821391797	3.4775716799999998e-07	0.012230895772620001	99.781000000000006	32192.730212500002	4.6111102400000004e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
0	23	7.3291748530759717	73.291748530759719	2664600229.1814418	1452819.537966372	38545113.436234191	4116022.2494700104	0.15738194276553027	0.011868168570673474	2.0891323722026501e-05	3.1913369600000001	103990.89916221194	3.48926952e-07	0.017863935669960002	40.913000000000004	32192.730212500002	4.6040467000000002e-07	nan	nan	nan	1.1000000000000001e-07	1	0	0	0	0	0
