i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	0.91365516287262838	9.1365516287262842	2895605141.7551417	3598820.3351299316	95168593.137929246	10406051.776949519	0.10482791336664468	0.00796192558474524	6.9388099063611366e-05	6.1073152000000004	129527.4558614561	-7.2489510499999996e-07	0.026334201651120003	7.9470000000000001	32196.611503750002	-5.9491376999999999e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	1	3.3526347274395469	33.526347274395469	2963957426.1030779	2444639.4173295284	32888260.963310216	6921675.5732876295	0.10565833656912002	0.015711087029931549	2.5922791277511481e-05	6.0770560000000007	109096.08205025591	-1.1573425270000001e-06	0.02569029561744	5.8849999999999998	32196.611503750002	-1.0270440345000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	2	3.1819330243866091	31.819330243866091	2959173519.1301537	2995710.2996431692	40296336.683436945	8489212.503177451	0.10682713189721858	0.015890000472237476	3.1206909437965452e-05	5.999390720000001	110551.55947569288	-1.1572308220000001e-06	0.025491791384880003	6.4850000000000003	32196.611503750002	-1.0271809955e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	3	3.8503608937119966	38.503608937119964	2977906177.8428259	1817021.259807884	23724457.452296592	5163650.8114651898	0.11895792775344383	0.01823972434932657	1.5155994006687824e-05	6.0720128000000004	131019.32196190362	-1.4554637845000002e-06	0.025437152692680001	9.2189999999999994	32196.611503750002	-1.325359948e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	4	3.4376462698471117	34.376462698471116	2966339870.4678917	2447052.0701289359	34714600.546670713	6929863.9310553437	0.11666792622115314	0.016452405012620741	2.2485019904982694e-05	6.0831078400000003	132505.29518805965	-1.4586835395000002e-06	0.025727823341580001	5.1770000000000005	32196.611503750002	-1.3286479855000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	5	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.1355571200000005	116456.74321421685	-1.648390612e-06	0.024843709791060001	8.5329999999999995	32196.611503750002	-1.5181804880000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	6	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.058900480000001	123107.65005336412	-1.6538276369999999e-06	0.025876573993020003	5.2010000000000005	32196.611503750002	-1.5237662659999999e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	7	2.6432258385712655	26.432258385712654	2944076276.2995582	1157110.7151951336	28025328.511512198	3274946.0362154511	0.12070638277243634	0.009968891312978059	1.9415917034245903e-05	6.0407449600000005	108199.07218860634	-1.7909589225000001e-06	0.024770521410000003	6.8209999999999997	32196.611503750002	-1.6608012245e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	8	2.9206206268602246	29.206206268602244	2951850251.8265443	3437791.0225746208	70914418.688635975	9819645.1817487739	0.075593689809349232	0.0073440507379401087	7.8580206397818456e-05	6.0679782400000004	107837.56535026729	-1.7917140230000001e-06	0.026118867655020001	5.5369999999999999	32196.611503750002	-1.6616203945000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	9	3.2104493312726019	32.104493312726021	2959972687.251585	2625345.6442668033	54062932.253598906	7458842.0521856342	0.072840615748486465	0.007081121196936018	6.1715946389151807e-05	6.0064512000000008	109434.83566469331	-1.8905103194999999e-06	0.025573272029460001	11.261000000000001	32196.611503750002	-1.7604707670000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	10	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0790732800000002	106995.09119916383	-1.88673914e-06	0.025770416016900003	10.795	32196.611503750002	-1.7566767405000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	11	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0064512000000008	96799.421262258809	-1.9728088215000003e-06	0.026046473840220002	7.3730000000000002	32196.611503750002	-1.842813753e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	12	2.9670538338992976	29.670538338992976	2953151540.2083044	11199525.095908133	286743230.60123563	42101772.956790306	0.038643630333754377	0.0030417893671795928	0.00065400509548509567	5.999390720000001	97401.724153748713	-1.9763966530000003e-06	0.025981708515480002	13.709	32196.611503750002	-1.8463534650000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	13	3.226035988213154	32.260359882131539	2960409502.5585732	14403811.596603526	367312713.63350701	61366157.714667022	0.038690431758658599	0.0028795684407803956	0.0008239170225687886	6.0024166400000007	100460.70377413853	-2.0057498010000003e-06	0.02631861441918	12.077	32196.611503750002	-1.8755690085000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	14	1.9274215477068748	19.274215477068747	2924015895.6643791	26503802.044631924	396000000	117036888.01565449	0.022052343447726223	0.0027077585873035463	0.0015661122172680772	6.007459840000001	99479.483162054719	-2.0071869785000002e-06	0.025653732490200001	16.175000000000001	32196.611503750002	-1.8771514905e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	15	4.2965094097690679	42.965094097690681	2990409468.4295831	23463179.987246264	396000000	92727678.710787058	0.031540169787647572	0.0028870736522247681	0.00106952946115281	6.1305139200000003	104273.8028723047	-2.0040782795000003e-06	0.025162445305020001	19.811	32196.611503750002	-1.8739987475000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	16	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0165376000000004	100641.27248203351	-2.0037500065000001e-06	0.025053419696760001	18.393000000000001	32196.611503750002	-1.8737335210000001e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	17	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	6.0841164800000005	102803.75171252474	-1.9584560105e-06	0.025578124442340002	17.414999999999999	32196.611503750002	-1.8283889965e-06	nan	nan	nan	1.3e-07	1	0	0	0	0	0
