i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	8.0167985428622099	80.167985428622103	2645329608.5286641	1290206.5760671094	38612413.77672489	3658223.8153695371	0.094302655012541772	0.006305418069892911	3.61925307205157e-05	8.0872755200000004	96842.626180244188	7.9715038700000009e-07	0.023474626347600003	7.173	32197.225416250003	9.2717539200000009e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	1	11.534192824728187	115.34192824728187	2546754803.8805575	1081822.49261374	30650749.717824053	3062439.0555937365	0.10222622968979986	0.0072175097567541971	2.8684490357531366e-05	8.0842496000000015	82672.608228226876	6.2270628750000008e-07	0.023620770952500002	9.9350000000000005	32197.225416250003	7.5276981449999995e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	2	11.938621318042763	119.38621318042763	2535420714.9135785	880656.88620950794	29150337.714323539	2492706.3408495612	0.11212376282851545	0.0067758011853380016	2.5216238215519146e-05	8.0640768000000005	80432.145685914104	6.20224748e-07	0.023526449724780001	8.6069999999999993	32197.225416250003	7.5024173400000002e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	3	11.54342524691201	115.4342524691201	2546496065.6953359	2369620.9780909391	66675823.043606438	6757401.4881573273	0.079635330481854893	0.0056699929703273701	7.5045402259967792e-05	8.0681113600000014	94183.628124835392	4.1021675750000002e-07	0.02326608376764	8.1270000000000007	32197.225416250003	5.4034868800000005e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	4	12.076820018857946	120.76820018857946	2531547703.0065222	1769709.0982995876	50111843.905565135	5023870.6684731059	0.091955036902118106	0.0064998948036446551	4.863429025332037e-05	8.01465344	95004.232647144876	4.0945105850000003e-07	0.023035348919340001	8.1829999999999998	32197.225416250003	5.3953788899999999e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	5	9.8523731099047271	98.523731099047268	2593887720.0556836	2481478.484296516	64479067.451365963	7071097.2047223412	0.07594762118302989	0.0058547458182163651	8.4550725717823301e-05	8.0005324800000004	76290.922076226605	2.3444469400000001e-07	0.02333993592216	9.6709999999999994	32197.225416250003	3.6463546350000002e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	6	10.243732355922939	102.43732355922938	2582919896.1121564	3033259.1573974183	89856729.62061137	8743875.7054382209	0.071695990399317455	0.0048584071713552758	0.00012018322861785312	8.0126361600000013	82285.278756498519	2.34512773e-07	0.02328361327266	9.7089999999999996	32197.225416250003	3.6465144100000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	7	9.5639478665559761	95.639478665559764	2601970823.5522876	4013625.6666869344	115581713.98249921	11780320.003710147	0.081597263234488154	0.0057048422577541504	0.00012713992647557233	8.0872755200000004	93920.752189236649	9.6210174499999997e-08	0.02286719842584	9.0590000000000011	32197.225416250003	2.2641313200000001e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	8	10.113969023001557	101.13969023001557	2586556507.2419233	2330880.8361744452	61801920.67617517	6637200.3384641083	0.07735049500876541	0.0058427921895329651	7.2028063870470743e-05	8.0116275200000011	93104.927574066736	9.7116415000000004e-08	0.022994132838240002	7.7650000000000006	32197.225416250003	2.272022995e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
0	9	10.073746385543103	100.73746385543103	2587683744.7115297	2979885.6667187228	71079082.756093338	8511305.0838679094	0.090785724225687203	0.0076274193767316822	7.0218045687850405e-05	8.0529817600000015	94069.628191980388	-2.3663898499999998e-08	0.023405983016340001	3.113	32197.225416250003	1.064141815e-07	nan	nan	nan	1.3e-07	1	0	0	0	0	0
