i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:mTesla1	odmr:Gauss1	odmr:resonanceFrequency1	odmr:resonanceFrequency_err1	odmr:FWHM1	odmr:FWHM_err1	odmr:contrast1	odmr:contrast_err1	odmr:sensitivity1	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	3.2900149424982388	32.900149424982388	2777797490.3416095	1205971.0537419994	67729796.770584509	3554513.3466327991	0.1525015668384006	0.0054694096779882417	3.760236916441703e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	3.5560694399999995	105555.02538218153	-1.1319977349999999e-07	0.02164303994442	16.696999999999999	32133.219353750002	6.9059045000000009e-09	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	1	2.7500455001140263	27.500455001140264	2792930107.8515048	639038.24979662884	35869305.40401189	1887860.0957912281	0.19999741907449251	0.0071146846036422209	1.4347533557775024e-05	1.1433133543867013	11.433133543867013	2902041301.4660535	9519129.0848004762	19441824.044416886	10202681.220610673	0.054738260238343717	0.030206679426727931	2.8413497260150839e-05	2.4495820799999999	118233.63763340398	-2.9018092400000004e-07	0.025091836811940001	15.499000000000001	32133.219353750002	-1.6986827e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	2	2.2419096730061607	22.419096730061607	2807170589.8327541	656092.55265595764	41970482.867479339	2059255.3570857956	0.20846266986629858	0.0063676740547281051	1.7241490561837259e-05	0.85418436246927953	8.5418436246927953	2893938475.4498458	3982090.1749935402	36257733.01939667	13953488.118366363	0.041665659930789301	0.0071377158429349764	7.452148842283172e-05	3.6407377599999995	103176.34083043653	-2.8983740500000002e-07	0.022202911604100001	16.417000000000002	32133.219353750002	-1.697835975e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	3	2.9317759892092758	29.317759892092759	2952162880.3169031	2037242.8665338769	42140737.672394112	5113916.7145429403	0.08985789514632847	0.0082526203277180736	4.0514109532959036e-05	4.1448715626718355	41.448715626718354	2986159825.0978894	1714274.2794034423	40508663.155778542	4448235.3964541107	0.10127574366067635	0.0084712701103247644	3.4554361770499938e-05	7.0912617599999992	101385.90625090676	-4.4746483650000003e-07	0.02253498144402	9.9870000000000001	32133.219353750002	-3.2738548149999999e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	4	2.6347808055345641	26.347808055345642	2943839604.6571064	2711247.8289004411	71201322.430784807	4357015.2598071462	0.13552015874329518	0.0084998387002008374	4.2433449542922959e-05	3.5654099242524806	35.654099242524808	2969920440.7039518	2025713.6623885159	15149232.715512803	9342917.1013024971	0.044119517359786524	0.013643188876487248	2.7732183441529234e-05	7.0970609599999994	115997.87639417431	-4.4839292300000002e-07	0.023289394314420002	10.677	32133.219353750002	-3.2819858499999999e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	5	4.5013540178824094	45.013540178824094	2743849771.3343258	2021492.8051447019	13620643.842870925	8754300.1399441268	0.030688167092161232	0.0098443946609835086	4.0641699392896224e-05	3.5299276981889709	35.299276981889712	2771073946.9655576	2344377.7123156153	76969147.223637149	4175924.8754894575	0.10870775948325667	0.0054569223592882037	6.4833773944620259e-05	7.1074995199999993	90241.863287526474	-5.8301374450000011e-07	0.02272902237228	18.498999999999999	32133.219353750002	-4.6288057199999998e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	6	4.0262749332328642	40.262749332328639	2757163839.7068048	1484926.117318427	25103932.487422016	6182562.4806851745	0.061426157999743582	0.0093421961404652198	3.5101979857033316e-05	2.8757611302998503	28.757611302998502	2789406933.395155	2440336.373113432	55571740.735329084	4994343.3262686385	0.10072831751748104	0.0061920792646118303	4.7385517490927024e-05	7.081983039999999	102568.02309427729	-5.838161175000001e-07	0.022624381592640002	18.527000000000001	32133.219353750002	-4.6376820599999998e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	7	3.9924826529979542	39.924826529979541	2758110866.7261934	1652199.7860930022	74336133.650510758	4910306.6659187246	0.16619456075986822	0.0074501326405831047	4.2755066537820602e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	2.4240655999999996	82811.290255511252	-6.9456602050000013e-07	0.022779920390400003	27.713000000000001	32133.219353750002	-5.7440276849999999e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	8	3.3563015349419376	33.563015349419373	2775939811.7939944	1259887.3808994724	57887245.979247361	3667775.6916757165	0.16549915061886905	0.0072416963913947557	3.0945664750231297e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	2.4704591999999996	96665.834432724107	-6.9504948149999999e-07	0.022938411835620003	52.923000000000002	32133.219353750002	-5.7503656100000006e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	9	3.6912278505872926	36.912278505872926	2766553517.99507	1229902.3366216603	65429696.760336988	3614147.0951629677	0.15679358100316165	0.00593387009843881	3.3274902205340059e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	2.4623403199999996	119003.04666253447	-7.8484443400000002e-07	0.021917704824420001	18.743000000000002	32133.219353750002	-6.6472222850000008e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
