i	j	odmr:mTesla0	odmr:Gauss0	odmr:resonanceFrequency0	odmr:resonanceFrequency_err0	odmr:FWHM0	odmr:FWHM_err0	odmr:contrast0	odmr:contrast_err0	odmr:sensitivity0	odmr:mTesla1	odmr:Gauss1	odmr:resonanceFrequency1	odmr:resonanceFrequency_err1	odmr:FWHM1	odmr:FWHM_err1	odmr:contrast1	odmr:contrast_err1	odmr:sensitivity1	odmr:integrationTime	odmr:intensity	afm:height	afm:amplitude	afm:phase	afm:frequency	afm:scanHeight	afm:refPointX	afm:refPointY	afm:refPointZ	afm:zDist	afm:success	moke:difference	moke:A	moke:B	moke:arctan((A-diff)/A)	moke:difference/(A+B)
0	0	9.0768588183025276	90.768588183025273	2615621470.5739641	21882796.386684403	228000000	176233950.18733621	0.024005231331036606	0.0061597544257882449	0.00071095987612058303	nan	nan	nan	nan	123960681.22914247	100733856.91956335	0.0497134967987247	0.066513419778936392	0.0001866490492919202	8.1246791999999992	135041.14722461905	2.3843384950000004e-07	0.023606364125580002	16.273	32133.219353750002	3.5847539200000003e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	1	0.81265034256450097	8.1265034256450104	2847225513.4494004	1387157.8636457697	71345017.966190845	4525011.5447295448	0.13086259061140873	0.0045506522896306542	3.8817977564165756e-05	2.365526455502037	23.65526455502037	2936293764.5185852	1168850.6915580342	45466241.961553171	4676346.5438114488	0.11916196120437783	0.005808794638824933	2.7166655970324484e-05	3.7103281599999995	149254.99204361482	9.3866668500000005e-08	0.022477664769240003	12.249000000000001	32133.219353750002	2.13907837e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	2	nan	nan	nan	nan	4.9999999999999999e-13	8.4295931593634829e-10	0	nan	nan	0.70560287891037088	7.056028789103709	2850225513.4414921	1336246.3637819698	15397940.018183816	3781624.7502080239	0.24969976379489456	0.0433437196185485	4.4066381452085752e-06	8.1072815999999985	148174.20428568809	9.2002361000000005e-08	0.02216992892976	12.855	32133.219353750002	2.1199045450000002e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	3	0.77517877232102539	7.7517877232102537	2848275652.3933487	1910886.2178328147	78699194.08781518	6222951.4152279766	0.10574886360394796	0.0046065126748555526	5.2918840156054547e-05	2.3242987694862602	23.242987694862602	2935138360.611764	1266925.5289649533	34804758.424773544	4802535.8954606196	0.099115282970742485	0.0070325256683723917	2.4969723863107778e-05	2.4113073599999999	149646.62157378395	-5.6269020500000001e-08	0.022540935786240002	12.367000000000001	32133.219353750002	6.3884634000000002e-08	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	4	1.1257164291386186	11.257164291386186	2838451851.5130367	2294072.1866084668	69932493.573396489	7436258.3704664102	0.11388523292288766	0.0071811354070347227	4.3863342977987425e-05	2.4029896882535597	24.029896882535596	2937343669.8047247	1411215.3867764194	35792539.982291803	5060492.4159872374	0.13178686375272114	0.010173066774176617	1.9400392832452718e-05	1.19811472	148292.1435102642	-4.9518150000000002e-08	0.022525708234500001	12.085000000000001	32133.219353750002	7.0614983999999996e-08	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	5	4.5666351856433911	45.666351856433913	2742020269.7648215	1683024.446660362	34501662.83787892	7465526.9929225491	0.046823046556699333	0.0049677328720031553	5.1786883601339993e-05	1.223770657816416	12.237706578164161	2835703886.496244	7002518.9206762705	160549791.1479736	16614584.102654099	0.088107603918150104	0.0031850302498144362	0.00012806656831368014	8.0028959999999998	153186.17160587868	-1.76738969e-07	0.02174192911068	12.263	32133.219353750002	-5.6708338499999998e-08	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	6	2.4098429732120397	24.098429732120398	2802464267.2157388	4266714.8499920331	149275252.58051211	14017817.585502436	0.10159826497823236	0.0045712911944962463	0.00010541325656622782	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	1.25378704	146997.85060786718	-1.79994936e-07	0.022082582228100001	12.217000000000001	32133.219353750002	-5.9903607499999997e-08	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	7	3.5726600718365575	35.726600718365574	2769876374.2606215	3987809.2800364965	51664199.223317839	8984059.7134729624	0.10386761764603936	0.012175128885290525	3.8295323299649867e-05	2.2926852264641475	22.926852264641475	2805747607.4025998	2233210.2824705075	32283620.920099769	7570350.0932254074	0.10339623560542235	0.015918807172528429	2.4038851804949505e-05	1.1737580799999998	127651.51742342001	-2.6778156900000001e-07	0.02218178202726	12.329000000000001	32133.219353750002	-1.477011085e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	8	2.3385277234591593	23.385277234591591	2804462873.6412578	1526906.91590885	79339860.793562323	4673221.8166121375	0.17171243966440167	0.0066615982236615783	3.4952102619188795e-05	nan	nan	nan	nan	4.9999999999999999e-13	0	0	nan	nan	1.1818769599999999	132230.34654977961	-2.6757914150000003e-07	0.022490037768120003	10.445	32133.219353750002	-1.475294755e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
0	9	1.8103972632230296	18.103972632230295	2819263704.2489862	969379.22441949137	42977771.773116946	3904553.2630987833	0.21410459400912202	0.0099767807717639784	1.5200816273021523e-05	nan	nan	nan	nan	39027652.144176103	64044178.745359063	0.59999999999999998	2.5449789541504453	4.9257251567529813e-06	1.1992745599999999	131947.26652085409	-3.8180832250000001e-07	0.023287985022	11.205	32133.219353750002	-2.617827135e-07	nan	nan	nan	1.1999999999999999e-07	1	0	0	0	0	0
